Transaction_ID,Timestamp,Store,Cashier_ID,Transaction_Type,Payment_Method,Amount_USD
TXN-18327,03/05/2026 16:10,Store 2,101,Completed,Cash,35.01
TXN-18328,02/05/2026 10:56,Store 3,104,Completed,Credit Card,34.28
TXN-18329,07/05/2026 14:52,Store 3,110,Discount applied,Cash,26.19
TXN-18330,27/05/2026 11:54,Store 6,106,Completed,Cash,22.6
TXN-18331,30/05/2026 11:59,Store 4,104,Completed,Mobile App,38.03
TXN-18332,04/05/2026 15:10,Store 6,101,Void,Cash,22.8
TXN-18333,16/05/2026 15:03,Store 6,106,Completed,Credit Card,33.85
TXN-18334,15/05/2026 7:19,Store 6,105,Completed,Cash,21.02
TXN-18335,11/05/2026 16:16,Store 1,104,Completed,Cash,40.89
TXN-18336,17/05/2026 17:21,Store 5,100,Completed,Mobile App,16.45
TXN-18337,01/05/2026 14:05,Store 3,104,Void,Cash,6.26
TXN-18338,20/05/2026 20:55,Store 5,105,Completed,Cash,17.49
TXN-18339,07/05/2026 15:09,Store 6,105,Completed,Cash,28.76
TXN-18340,10/05/2026 16:38,Store 2,107,Completed,Mobile App,28.77
TXN-18341,06/05/2026 18:43,Store 5,105,Completed,Credit Card,28.62
TXN-18342,01/05/2026 16:46,Store 2,106,Completed,Credit Card,5.65
TXN-18343,20/05/2026 10:57,Store 1,110,Completed,Cash,8.29
TXN-18344,13/05/2026 17:37,Store 2,107,Completed,Mobile App,25.91
TXN-18345,25/05/2026 8:14,Store 2,105,Completed,Mobile App,18.64
TXN-18346,01/05/2026 13:37,Store 1,100,Completed,Credit Card,8.74
TXN-18347,08/05/2026 20:50,Store 2,106,Completed,Mobile App,22.34
TXN-18348,28/05/2026 18:20,Store 3,103,Completed,Cash,8.54
TXN-18349,05/05/2026 19:46,Store 4,108,Completed,Credit Card,35.72
TXN-18350,29/05/2026 13:45,Store 5,100,Completed,Credit Card,25.59
TXN-18351,11/05/2026 14:17,Store 3,110,Refund,Credit Card,6.72
TXN-18352,06/05/2026 12:10,Store 1,102,Completed,Credit Card,16.03
TXN-18353,09/05/2026 16:07,Store 5,100,Completed,Credit Card,41.09
TXN-18354,09/05/2026 14:11,Store 3,108,Refund,Credit Card,18.72
TXN-18355,22/05/2026 12:08,Store 2,110,Completed,Credit Card,44.06
TXN-18356,06/05/2026 11:30,Store 1,105,Discount applied,Cash,31.76
TXN-18357,13/05/2026 10:43,Store 5,101,Completed,Credit Card,39.18
TXN-18358,17/05/2026 7:19,Store 3,105,Completed,Cash,21.51
TXN-18359,22/05/2026 8:24,Store 1,106,Completed,Cash,23.49
TXN-18360,20/05/2026 13:28,Store 6,109,Completed,Credit Card,16.75
TXN-18361,17/05/2026 17:09,Store 5,104,Completed,Credit Card,36.62
TXN-18362,13/05/2026 12:14,Store 1,104,Completed,Credit Card,39.13
TXN-18363,23/05/2026 18:41,Store 3,105,Completed,Cash,39.06
TXN-18364,03/05/2026 13:31,Store 1,109,Completed,Credit Card,32.82
TXN-18365,05/05/2026 15:50,Store 2,107,Completed,Mobile App,17.55
TXN-18366,25/05/2026 12:56,Store 2,100,Refund,Mobile App,11.07
TXN-18367,23/05/2026 11:03,Store 6,104,Completed,Mobile App,38.43
TXN-18368,24/05/2026 18:44,Store 5,101,Completed,Credit Card,37.66
TXN-18369,06/05/2026 16:04,Store 6,108,Void,Cash,19.6
TXN-18370,19/05/2026 16:51,Store 6,109,Completed,Mobile App,16.43
TXN-18371,04/05/2026 9:11,Store 4,106,Completed,Cash,44.77
TXN-18372,24/05/2026 9:57,Store 2,107,Completed,Cash,10.52
TXN-18373,25/05/2026 8:22,Store 3,100,Completed,Cash,27.85
TXN-18374,30/05/2026 15:00,Store 2,104,Refund,Credit Card,24.39
TXN-18375,21/05/2026 9:43,Store 3,109,Completed,Mobile App,31.12
TXN-18376,12/05/2026 17:18,Store 2,107,Completed,Credit Card,21.13
TXN-18377,25/05/2026 11:16,Store 5,105,Completed,Cash,10.92
TXN-18378,18/05/2026 12:16,Store 3,108,Completed,Mobile App,11.66
TXN-18379,23/05/2026 16:06,Store 6,102,Void,Credit Card,12.19
TXN-18380,28/05/2026 12:07,Store 6,104,Completed,Credit Card,40.07
TXN-18381,20/05/2026 20:59,Store 2,102,Completed,Credit Card,31.78
TXN-18382,12/05/2026 18:52,Store 6,108,Void,Credit Card,17.25
TXN-18383,21/05/2026 19:22,Store 3,103,Completed,Cash,35.27
TXN-18384,23/05/2026 13:31,Store 3,106,Completed,Mobile App,22.56
TXN-18385,04/05/2026 10:59,Store 6,105,Completed,Cash,30.01
TXN-18386,16/05/2026 15:34,Store 6,100,Completed,Cash,10.94
TXN-18387,13/05/2026 12:53,Store 3,100,Completed,Credit Card,18.18
TXN-18388,30/05/2026 11:23,Store 2,107,Completed,Mobile App,20.78
TXN-18389,01/05/2026 20:42,Store 3,105,Completed,Credit Card,39.6
TXN-18390,17/05/2026 14:20,Store 4,110,Completed,Cash,16.72
TXN-18391,03/05/2026 18:33,Store 3,103,Completed,Credit Card,17.41
TXN-18392,04/05/2026 20:51,Store 4,102,Completed,Credit Card,42.54
TXN-18393,10/05/2026 19:36,Store 2,101,Refund,Cash,13.44
TXN-18394,02/05/2026 12:18,Store 3,102,Refund,Credit Card,10.63
TXN-18395,12/05/2026 8:02,Store 2,104,Completed,Cash,31.08
TXN-18396,28/05/2026 7:02,Store 1,106,Completed,Cash,29.39
TXN-18397,25/05/2026 20:10,Store 6,104,Completed,Credit Card,23.34
TXN-18398,06/05/2026 21:29,Store 3,103,Completed,Cash,16.04
TXN-18399,05/05/2026 14:56,Store 5,105,Completed,Mobile App,37.86
TXN-18400,30/05/2026 19:05,Store 3,104,Completed,Mobile App,39.23
TXN-18401,02/05/2026 8:13,Store 4,109,Completed,Credit Card,21.5
TXN-18402,27/05/2026 15:26,Store 5,100,Completed,Cash,35.4
TXN-18403,16/05/2026 7:22,Store 5,108,Completed,Cash,40.67
TXN-18404,09/05/2026 17:44,Store 3,104,Completed,Mobile App,13.08
TXN-18405,30/05/2026 9:59,Store 2,109,Completed,Credit Card,31.78
TXN-18406,27/05/2026 13:10,Store 6,106,Completed,Credit Card,29.96
TXN-18407,28/05/2026 16:32,Store 2,107,Completed,Credit Card,6.16
TXN-18408,10/05/2026 12:36,Store 2,104,Completed,Mobile App,12.08
TXN-18409,11/05/2026 7:06,Store 5,106,Completed,Credit Card,25.04
TXN-18410,16/05/2026 14:39,Store 3,108,Void,Mobile App,16.64
TXN-18411,09/05/2026 17:50,Store 5,106,Completed,Mobile App,43.78
TXN-18412,10/05/2026 12:24,Store 2,106,Completed,Mobile App,36.42
TXN-18413,29/05/2026 23:15,Store 3,103,Refund,Cash,39.58
TXN-18414,28/05/2026 16:08,Store 3,104,Completed,Cash,19.9
TXN-18415,20/05/2026 9:40,Store 1,102,Completed,Credit Card,7.68
TXN-18416,06/05/2026 20:27,Store 3,104,Completed,Credit Card,35.32
TXN-18417,01/05/2026 14:08,Store 1,106,Completed,Cash,27.46
TXN-18418,10/05/2026 16:47,Store 4,100,Completed,Mobile App,37.95
TXN-18419,20/05/2026 8:24,Store 2,108,Discount applied,Credit Card,23.52
TXN-18420,26/05/2026 12:49,Store 4,104,Completed,Credit Card,27.43
TXN-18421,05/05/2026 10:09,Store 1,101,Discount applied,Mobile App,14.99
TXN-18422,15/05/2026 21:37,Store 6,101,Completed,Credit Card,27.18
TXN-18423,24/05/2026 7:08,Store 6,105,Completed,Mobile App,32.02
TXN-18424,03/05/2026 14:51,Store 4,101,Completed,Cash,19.84
TXN-18425,03/05/2026 9:54,Store 1,100,Completed,Cash,23.63
TXN-18426,30/05/2026 17:45,Store 4,104,Completed,Credit Card,28.54
TXN-18427,24/05/2026 21:18,Store 3,103,Completed,Credit Card,6.52
TXN-18428,05/05/2026 21:28,Store 4,101,Completed,Credit Card,32.54
TXN-18429,19/05/2026 19:21,Store 6,110,Completed,Credit Card,29.32
TXN-18430,20/05/2026 18:38,Store 5,104,Discount applied,Credit Card,38.78
TXN-18431,07/05/2026 20:13,Store 6,102,Completed,Cash,7.45
TXN-18432,13/05/2026 18:15,Store 6,108,Completed,Credit Card,6.63
TXN-18433,01/05/2026 10:10,Store 1,106,Completed,Cash,35.3
TXN-18434,15/05/2026 15:21,Store 2,101,Refund,Mobile App,24.86
TXN-18435,15/05/2026 11:02,Store 3,104,Completed,Mobile App,39.03
TXN-18436,04/05/2026 20:52,Store 3,104,Completed,Credit Card,30.67
TXN-18437,21/05/2026 21:44,Store 3,103,Void,Cash,26.11
TXN-18438,29/05/2026 20:04,Store 3,103,Completed,Cash,22.87
TXN-18439,18/05/2026 16:08,Store 2,107,Completed,Credit Card,32.92
TXN-18440,03/05/2026 16:48,Store 5,104,Completed,Mobile App,40.55
TXN-18441,28/05/2026 11:26,Store 2,107,Completed,Mobile App,28.55
TXN-18442,06/05/2026 20:29,Store 5,100,Completed,Credit Card,44.91
TXN-18443,07/05/2026 18:03,Store 2,105,Completed,Mobile App,41.84
TXN-18444,15/05/2026 17:02,Store 5,110,Completed,Mobile App,17.17
TXN-18445,12/05/2026 14:29,Store 3,108,Completed,Credit Card,30.65
TXN-18446,24/05/2026 7:09,Store 6,100,Completed,Credit Card,14.35
TXN-18447,01/05/2026 21:54,Store 4,104,Completed,Credit Card,6.08
TXN-18448,08/05/2026 21:04,Store 5,106,Discount applied,Cash,6.77
TXN-18449,01/05/2026 8:52,Store 4,108,Completed,Cash,34.97
TXN-18450,12/05/2026 8:48,Store 2,102,Completed,Mobile App,26.69
TXN-18451,05/05/2026 11:15,Store 6,104,Completed,Cash,34.55
TXN-18452,04/05/2026 11:37,Store 3,106,Completed,Mobile App,18.08
TXN-18453,01/05/2026 10:26,Store 6,100,Completed,Cash,10.16
TXN-18454,22/05/2026 10:29,Store 6,100,Completed,Credit Card,31.71
TXN-18455,09/05/2026 21:48,Store 4,102,Completed,Credit Card,43.09
TXN-18456,23/05/2026 14:41,Store 3,105,Completed,Cash,41.57
TXN-18457,16/05/2026 12:45,Store 3,109,Completed,Cash,37.09
TXN-18458,06/05/2026 7:18,Store 1,105,Completed,Cash,15.85
TXN-18459,22/05/2026 13:29,Store 6,109,Completed,Credit Card,44.75
TXN-18460,03/05/2026 7:00,Store 1,109,Completed,Mobile App,19.54
TXN-18461,25/05/2026 17:08,Store 4,108,Completed,Cash,44.68
TXN-18462,06/05/2026 19:56,Store 6,108,Completed,Mobile App,27.1
TXN-18463,17/05/2026 17:06,Store 5,108,Completed,Credit Card,36.04
TXN-18464,13/05/2026 20:59,Store 3,103,Completed,Mobile App,7.92
TXN-18465,26/05/2026 8:37,Store 6,110,Void,Cash,5.22
TXN-18466,18/05/2026 18:16,Store 2,108,Completed,Mobile App,38.84
TXN-18467,06/05/2026 9:22,Store 6,109,Completed,Credit Card,40.34
TXN-18468,21/05/2026 14:19,Store 2,105,Completed,Credit Card,25.2
TXN-18469,14/05/2026 10:28,Store 4,109,Completed,Cash,30.87
TXN-18470,28/05/2026 17:15,Store 5,105,Completed,Credit Card,32.91
TXN-18471,29/05/2026 13:05,Store 5,101,Completed,Credit Card,17.85
TXN-18472,26/05/2026 12:31,Store 1,106,Completed,Credit Card,14.4
TXN-18473,24/05/2026 8:08,Store 1,102,Completed,Cash,14.12
TXN-18474,20/05/2026 9:10,Store 6,104,Completed,Credit Card,8.48
TXN-18475,09/05/2026 12:29,Store 1,110,Completed,Mobile App,38.34
TXN-18476,21/05/2026 11:10,Store 1,101,Void,Credit Card,13.11
TXN-18477,13/05/2026 8:44,Store 5,100,Completed,Cash,15.17
TXN-18478,03/05/2026 17:39,Store 3,103,Completed,Cash,17.31
TXN-18479,29/05/2026 14:38,Store 1,105,Completed,Cash,17.21
TXN-18480,21/05/2026 17:19,Store 2,107,Completed,Credit Card,23.6
TXN-18481,19/05/2026 18:36,Store 3,101,Completed,Credit Card,43.76
TXN-18482,15/05/2026 10:30,Store 4,110,Completed,Mobile App,18.66
TXN-18483,04/05/2026 13:51,Store 6,100,Completed,Credit Card,41.72
TXN-18484,13/05/2026 20:47,Store 6,105,Completed,Cash,8.91
TXN-18485,23/05/2026 8:26,Store 3,108,Completed,Credit Card,11.84
TXN-18486,04/05/2026 7:05,Store 5,100,Completed,Mobile App,21.7
TXN-18487,12/05/2026 12:12,Store 2,109,Completed,Credit Card,15.21
TXN-18488,22/05/2026 20:07,Store 1,102,Completed,Cash,38.41
TXN-18489,06/05/2026 21:33,Store 3,105,Completed,Credit Card,12.84
TXN-18490,28/05/2026 11:53,Store 6,100,Completed,Mobile App,13.18
TXN-18491,28/05/2026 17:03,Store 1,110,Completed,Credit Card,15.33
TXN-18492,06/05/2026 8:03,Store 4,109,Completed,Credit Card,16.56
TXN-18493,04/05/2026 16:38,Store 5,109,Completed,Credit Card,37.88
TXN-18494,18/05/2026 12:00,Store 3,100,Completed,Credit Card,31.98
TXN-18495,27/05/2026 7:13,Store 1,105,Completed,Mobile App,31.6
TXN-18496,15/05/2026 9:17,Store 6,102,Completed,Mobile App,10.08
TXN-18497,10/05/2026 18:12,Store 3,103,Completed,Credit Card,21.8
TXN-18498,25/05/2026 16:24,Store 1,101,Completed,Credit Card,24.52
TXN-18499,25/05/2026 8:18,Store 3,109,Completed,Credit Card,23.07
TXN-18500,03/05/2026 20:41,Store 2,102,Completed,Cash,8.77
TXN-18501,29/05/2026 8:33,Store 4,100,Completed,Cash,11.41
TXN-18502,27/05/2026 18:35,Store 3,102,Completed,Mobile App,5.77
TXN-18503,21/05/2026 17:11,Store 1,100,Completed,Credit Card,10.44
TXN-18504,02/05/2026 17:09,Store 4,109,Completed,Cash,26.6
TXN-18505,21/05/2026 9:48,Store 5,109,Completed,Credit Card,33.3
TXN-18506,15/05/2026 12:01,Store 6,110,Completed,Credit Card,21.16
TXN-18507,02/05/2026 8:02,Store 2,101,Completed,Credit Card,43.23
TXN-18508,24/05/2026 21:47,Store 1,105,Completed,Mobile App,36.9
TXN-18509,02/05/2026 9:06,Store 6,106,Completed,Credit Card,40.09
TXN-18510,16/05/2026 10:18,Store 6,101,Refund,Cash,22.98
TXN-18511,19/05/2026 16:57,Store 6,104,Completed,Mobile App,13.91
TXN-18512,04/05/2026 11:37,Store 1,106,Completed,Credit Card,15.73
TXN-18513,20/05/2026 19:52,Store 2,102,Completed,Cash,23.14
TXN-18514,19/05/2026 18:46,Store 1,108,Completed,Mobile App,12.11
TXN-18515,14/05/2026 8:50,Store 2,110,Completed,Cash,16.63
TXN-18516,08/05/2026 21:27,Store 1,100,Completed,Credit Card,32.53
TXN-18517,29/05/2026 19:07,Store 3,103,Completed,Credit Card,27.95
TXN-18518,23/05/2026 19:50,Store 3,103,Completed,Credit Card,33.16
TXN-18519,13/05/2026 13:01,Store 1,109,Completed,Mobile App,16.67
TXN-18520,09/05/2026 16:59,Store 4,106,Completed,Credit Card,15.87
TXN-18521,25/05/2026 14:15,Store 2,104,Completed,Mobile App,14.55
TXN-18522,11/05/2026 14:01,Store 5,102,Completed,Credit Card,40.4
TXN-18523,04/05/2026 10:36,Store 5,102,Completed,Mobile App,15.97
TXN-18524,11/05/2026 21:00,Store 1,106,Completed,Mobile App,29.15
TXN-18525,26/05/2026 12:03,Store 2,107,Discount applied,Cash,23.97
TXN-18526,06/05/2026 21:55,Store 3,109,Completed,Cash,26.31
TXN-18527,03/05/2026 13:02,Store 6,104,Completed,Cash,7.11
TXN-18528,26/05/2026 16:43,Store 4,109,Completed,Credit Card,36.17
TXN-18529,01/05/2026 21:15,Store 3,103,Void,Cash,24.77
TXN-18530,16/05/2026 19:26,Store 5,100,Completed,Credit Card,22.43
TXN-18531,23/05/2026 11:52,Store 2,102,Completed,Credit Card,43.89
TXN-18532,13/05/2026 7:00,Store 1,102,Completed,Cash,43.34
TXN-18533,07/05/2026 20:01,Store 3,100,Completed,Credit Card,10.34
TXN-18534,29/05/2026 21:46,Store 6,104,Completed,Credit Card,29.9
TXN-18535,03/05/2026 9:52,Store 5,105,Refund,Credit Card,6.42
TXN-18536,04/05/2026 13:16,Store 2,107,Completed,Mobile App,35.85
TXN-18537,16/05/2026 20:52,Store 2,100,Completed,Cash,42.67
TXN-18538,23/05/2026 16:25,Store 2,107,Completed,Cash,22.89
TXN-18539,10/05/2026 19:31,Store 3,103,Completed,Cash,38.43
TXN-18540,12/05/2026 9:34,Store 2,104,Completed,Mobile App,24.91
TXN-18541,26/05/2026 13:53,Store 5,105,Completed,Mobile App,12.78
TXN-18542,01/05/2026 12:12,Store 3,108,Completed,Credit Card,20.76
TXN-18543,05/05/2026 20:40,Store 1,108,Completed,Cash,5.37
TXN-18544,11/05/2026 19:26,Store 5,101,Completed,Cash,28.89
TXN-18545,05/05/2026 8:35,Store 4,100,Completed,Mobile App,22.35
TXN-18546,13/05/2026 13:46,Store 2,104,Completed,Cash,40.27
TXN-18547,21/05/2026 8:09,Store 5,106,Completed,Credit Card,40.9
TXN-18548,02/05/2026 9:22,Store 5,110,Completed,Cash,16.21
TXN-18549,03/05/2026 12:58,Store 6,102,Completed,Mobile App,25.89
TXN-18550,11/05/2026 7:01,Store 3,105,Completed,Credit Card,19.66
TXN-18551,09/05/2026 18:09,Store 5,105,Completed,Credit Card,26.36
TXN-18552,07/05/2026 18:48,Store 5,102,Completed,Mobile App,10.96
TXN-18553,12/05/2026 11:48,Store 6,105,Completed,Cash,36.15
TXN-18554,26/05/2026 18:30,Store 5,106,Completed,Mobile App,18.04
TXN-18555,11/05/2026 7:56,Store 4,110,Void,Mobile App,14.73
TXN-18556,30/05/2026 16:47,Store 6,100,Void,Credit Card,13.59
TXN-18557,20/05/2026 14:12,Store 6,105,Completed,Mobile App,16.94
TXN-18558,11/05/2026 11:13,Store 2,107,Completed,Cash,6.61
TXN-18559,25/05/2026 16:54,Store 2,105,Completed,Cash,34.22
TXN-18560,29/05/2026 9:25,Store 6,109,Completed,Mobile App,31.09
TXN-18561,27/05/2026 21:46,Store 4,109,Completed,Mobile App,39
TXN-18562,05/05/2026 10:43,Store 4,109,Completed,Mobile App,15.55
TXN-18563,05/05/2026 21:48,Store 1,100,Completed,Mobile App,28.82
TXN-18564,28/05/2026 19:03,Store 3,106,Completed,Mobile App,9.98
TXN-18565,07/05/2026 15:13,Store 2,107,Completed,Mobile App,30.58
TXN-18566,15/05/2026 19:58,Store 3,100,Completed,Credit Card,10.32
TXN-18567,28/05/2026 11:46,Store 4,110,Completed,Mobile App,25.72
TXN-18568,03/05/2026 13:51,Store 2,110,Completed,Cash,33.19
TXN-18569,19/05/2026 16:42,Store 2,102,Completed,Mobile App,34.28
TXN-18570,24/05/2026 13:39,Store 2,101,Completed,Mobile App,10.01
TXN-18571,09/05/2026 21:34,Store 1,102,Completed,Cash,39.1
TXN-18572,21/05/2026 19:27,Store 3,102,Completed,Cash,41.78
TXN-18573,09/05/2026 13:07,Store 5,101,Completed,Credit Card,34.21
TXN-18574,04/05/2026 13:56,Store 2,107,Completed,Credit Card,35.75
TXN-18575,19/05/2026 7:23,Store 3,108,Completed,Mobile App,30.73
TXN-18576,05/05/2026 7:13,Store 6,106,Completed,Credit Card,26.59
TXN-18577,12/05/2026 17:29,Store 5,109,Completed,Mobile App,30.7
TXN-18578,24/05/2026 16:59,Store 6,101,Completed,Credit Card,33.97
TXN-18579,07/05/2026 15:33,Store 6,110,Completed,Cash,14.07
TXN-18580,20/05/2026 17:15,Store 2,107,Completed,Cash,26.84
TXN-18581,28/05/2026 20:06,Store 3,103,Completed,Credit Card,36.58
TXN-18582,30/05/2026 20:15,Store 1,102,Completed,Mobile App,40.49
TXN-18583,30/05/2026 7:02,Store 2,102,Completed,Mobile App,32.32
TXN-18584,11/05/2026 21:08,Store 5,109,Completed,Credit Card,39.87
TXN-18585,19/05/2026 19:36,Store 3,103,Completed,Mobile App,8.25
TXN-18586,20/05/2026 11:30,Store 3,110,Void,Credit Card,32.81
TXN-18587,18/05/2026 13:15,Store 2,105,Completed,Mobile App,27.95
TXN-18588,20/05/2026 15:16,Store 2,100,Completed,Mobile App,39.33
TXN-18589,13/05/2026 23:35,Store 3,103,Void,Cash,36.03
TXN-18590,05/05/2026 8:42,Store 4,110,Completed,Mobile App,30.17
TXN-18591,30/05/2026 13:17,Store 2,107,Completed,Mobile App,31.48
TXN-18592,10/05/2026 14:35,Store 1,105,Completed,Credit Card,34.31
TXN-18593,09/05/2026 23:59,Store 3,103,Void,Cash,29.42
TXN-18594,18/05/2026 8:08,Store 2,101,Completed,Credit Card,22.24
TXN-18595,01/05/2026 19:27,Store 4,105,Completed,Mobile App,36.87
TXN-18596,19/05/2026 20:05,Store 3,103,Completed,Mobile App,6.47
TXN-18597,08/05/2026 21:53,Store 2,106,Completed,Mobile App,11.36
TXN-18598,22/05/2026 8:18,Store 4,104,Completed,Mobile App,12.1
TXN-18599,20/05/2026 20:46,Store 3,109,Completed,Mobile App,41.27
TXN-18600,18/05/2026 20:27,Store 1,104,Completed,Credit Card,7.78
TXN-18601,25/05/2026 10:00,Store 4,104,Completed,Credit Card,19.73
TXN-18602,06/05/2026 15:00,Store 3,110,Completed,Mobile App,28.57
TXN-18603,30/05/2026 12:00,Store 6,106,Void,Mobile App,23.31
TXN-18604,19/05/2026 10:32,Store 2,105,Completed,Credit Card,13.07
TXN-18605,05/05/2026 18:39,Store 3,103,Completed,Credit Card,6.99
TXN-18606,03/05/2026 12:59,Store 4,104,Completed,Cash,37.22
TXN-18607,07/05/2026 10:42,Store 3,101,Completed,Cash,22.73
TXN-18608,29/05/2026 16:07,Store 6,110,Completed,Mobile App,38.09
TXN-18609,17/05/2026 10:46,Store 1,109,Completed,Credit Card,43.38
TXN-18610,18/05/2026 20:34,Store 1,108,Completed,Mobile App,7.56
TXN-18611,30/05/2026 9:37,Store 2,107,Completed,Credit Card,13.17
TXN-18612,30/05/2026 13:39,Store 4,106,Completed,Cash,32.94
TXN-18613,06/05/2026 12:59,Store 2,107,Completed,Mobile App,12.47
TXN-18614,20/05/2026 12:38,Store 4,108,Completed,Mobile App,27.53
TXN-18615,14/05/2026 20:31,Store 1,108,Completed,Credit Card,27.17
TXN-18616,12/05/2026 20:40,Store 6,101,Completed,Credit Card,21.59
TXN-18617,08/05/2026 8:42,Store 3,102,Completed,Credit Card,25.13
TXN-18618,30/05/2026 11:02,Store 4,101,Completed,Cash,35.18
TXN-18619,23/05/2026 16:12,Store 4,104,Completed,Mobile App,11.97
TXN-18620,05/05/2026 14:32,Store 6,105,Completed,Credit Card,25.09
TXN-18621,17/05/2026 19:49,Store 1,101,Completed,Credit Card,15.11
TXN-18622,02/05/2026 13:59,Store 3,100,Completed,Cash,25.02
TXN-18623,30/05/2026 14:09,Store 5,101,Completed,Credit Card,18.87
TXN-18624,28/05/2026 21:38,Store 3,105,Completed,Cash,24.53
TXN-18625,06/05/2026 14:09,Store 1,110,Completed,Mobile App,25.61
TXN-18626,22/05/2026 8:22,Store 1,109,Completed,Cash,32.81
TXN-18627,16/05/2026 20:46,Store 3,108,Completed,Cash,34.84
TXN-18628,26/05/2026 18:43,Store 3,106,Completed,Mobile App,21.19
TXN-18629,20/05/2026 13:47,Store 6,100,Completed,Credit Card,42.26
TXN-18630,25/05/2026 21:38,Store 4,101,Completed,Cash,38.97
TXN-18631,09/05/2026 16:12,Store 2,101,Completed,Credit Card,12.6
TXN-18632,22/05/2026 9:02,Store 5,100,Completed,Credit Card,31.52
TXN-18633,15/05/2026 10:00,Store 2,107,Completed,Mobile App,17.98
TXN-18634,26/05/2026 18:21,Store 4,101,Void,Mobile App,27.99
TXN-18635,05/05/2026 13:54,Store 3,105,Completed,Mobile App,31.86
TXN-18636,19/05/2026 7:33,Store 3,104,Completed,Mobile App,41.82
TXN-18637,25/05/2026 19:35,Store 3,109,Completed,Mobile App,12.91
TXN-18638,26/05/2026 14:32,Store 3,101,Completed,Credit Card,34.95
TXN-18639,15/05/2026 11:39,Store 6,101,Completed,Credit Card,38.17
TXN-18640,17/05/2026 21:44,Store 3,103,Completed,Credit Card,15.24
TXN-18641,10/05/2026 11:21,Store 4,106,Completed,Credit Card,35.34
TXN-18642,07/05/2026 15:30,Store 5,109,Completed,Credit Card,43.47
TXN-18643,28/05/2026 21:11,Store 2,101,Completed,Credit Card,31.82
TXN-18644,01/05/2026 7:17,Store 6,101,Completed,Mobile App,28.3
TXN-18645,07/05/2026 14:19,Store 6,105,Completed,Cash,36.28
TXN-18646,06/05/2026 13:28,Store 3,104,Completed,Credit Card,39.48
TXN-18647,26/05/2026 12:00,Store 4,106,Completed,Credit Card,11.55
TXN-18648,10/05/2026 15:27,Store 2,108,Completed,Cash,23.3
TXN-18649,26/05/2026 9:27,Store 3,101,Completed,Credit Card,31.99
TXN-18650,03/05/2026 15:39,Store 6,104,Completed,Credit Card,7.83
TXN-18651,14/05/2026 18:01,Store 6,100,Completed,Credit Card,29.65
TXN-18652,25/05/2026 19:26,Store 5,101,Completed,Mobile App,14.94
TXN-18653,02/05/2026 11:46,Store 3,102,Completed,Cash,17.93
TXN-18654,19/05/2026 15:48,Store 1,101,Completed,Mobile App,16.43
TXN-18655,27/05/2026 14:59,Store 2,106,Completed,Mobile App,31.53
TXN-18656,03/05/2026 19:10,Store 4,101,Completed,Cash,9.34
TXN-18657,26/05/2026 21:17,Store 3,103,Completed,Mobile App,31.22
TXN-18658,23/05/2026 14:05,Store 5,104,Completed,Cash,37.26
TXN-18659,17/05/2026 13:46,Store 1,110,Completed,Mobile App,22.14
TXN-18660,17/05/2026 18:31,Store 3,106,Completed,Credit Card,7.31
TXN-18661,23/05/2026 18:55,Store 3,103,Completed,Credit Card,11.87
TXN-18662,28/05/2026 21:23,Store 2,108,Completed,Mobile App,7.81
TXN-18663,18/05/2026 9:20,Store 3,110,Completed,Credit Card,11.96
TXN-18664,14/05/2026 18:22,Store 3,105,Completed,Cash,29.67
TXN-18665,16/05/2026 10:25,Store 2,107,Completed,Cash,6.83
TXN-18666,30/05/2026 15:53,Store 5,110,Completed,Cash,23.82
TXN-18667,09/05/2026 19:54,Store 3,103,Completed,Credit Card,11.23
